"date","state","fips","cumu_cases","cumu_deaths","daily_deaths","daily_cases","3_Day_MA_Ddeaths","7_Day_MA_Ddeaths","30_Day_MA_Ddeaths","3_Day_MA_Dcases","7_Day_MA_Dcases","30_Day_MA_Dcases"
"2020-09-06","Delaware",10,18043,609,1,151,1,1,1,130,100,87
"2020-09-06","District of Columbia",11,14279,611,0,41,1,1,1,48,46,56
"2020-09-06","Florida",12,646423,11848,38,2564,66,104,131,3139,3549,4279
"2020-09-06","Georgia",13,266707,5900,58,1492,55,60,62,1884,1985,2448
"2020-09-06","Guam",66,2588,17,1,-52,1,1,0,20,47,40
"2020-09-06","Hawaii",15,9829,84,1,162,2,3,2,217,216,225
"2020-09-06","Idaho",16,34053,387,1,169,4,4,5,231,288,333
"2020-09-06","Illinois",17,252306,8409,4,1424,21,23,19,3197,2361,1994
"2020-09-06","Indiana",18,101937,3364,2,843,11,10,11,989,935,932
"2020-09-06","Iowa",19,70210,1167,2,520,10,8,8,839,802,743
"2020-09-06","Kansas",20,46151,483,1,100,3,5,3,465,591,506
"2020-09-06","Kentucky",21,56172,1035,2,156,5,11,8,702,857,701
"2020-09-06","Louisiana",22,153764,5093,58,1395,24,23,30,739,742,830
"2020-09-06","Maine",23,4682,134,0,15,0,0,0,22,24,22
"2020-09-06","Maryland",24,112557,3799,3,453,7,7,8,684,610,605
"2020-09-06","Massachusetts",25,122562,9125,9,366,16,11,14,339,-810,76
"2020-09-06","Michigan",26,117310,6809,0,43,5,8,9,639,673,723
"2020-09-06","Minnesota",27,80639,1909,6,707,7,6,8,821,772,714
"2020-09-06","Mississippi",28,86888,2584,15,410,16,20,25,591,602,715
"2020-09-06","Missouri",29,94923,1739,11,1210,20,18,12,1510,1399,1220
"2020-09-06","Montana",30,8272,117,1,94,2,2,2,123,133,117
"2020-09-06","Nebraska",31,35891,415,0,86,2,2,2,141,264,260
"2020-09-06","Nevada",32,71711,1394,4,527,9,13,16,464,390,569
"2020-09-06","New Hampshire",33,7447,433,1,23,0,0,0,33,28,22
"2020-09-06","New Jersey",34,195841,15989,4,311,6,7,4,362,350,331
"2020-09-06","New Mexico",35,26107,803,3,59,4,5,4,98,118,138
"2020-09-06","New York",36,444226,32585,6,729,6,7,8,797,771,663
"2020-09-06","North Carolina",37,177141,2920,7,1017,30,28,25,1450,1519,1470
"2020-09-06","North Dakota",38,13635,160,1,297,2,2,2,334,276,210
"2020-09-06","Northern Mariana Islands",69,58,2,0,0,0,0,0,0,0,0
"2020-09-06","Ohio",39,130558,4259,3,773,11,19,20,1149,1185,1063
"2020-09-06","Oklahoma",40,63607,853,3,420,6,8,8,860,798,712
"2020-09-06","Oregon",41,28045,483,1,188,3,3,4,230,213,246
"2020-09-06","Pennsylvania",42,143902,7837,0,601,11,14,16,775,824,727
"2020-09-06","Puerto Rico",72,34533,477,13,41,10,6,7,112,241,462
"2020-09-06","Rhode Island",44,22243,1055,0,0,0,1,1,33,80,84
"2020-09-06","South Carolina",45,124952,2887,10,663,27,25,31,1085,947,891
"2020-09-06","South Dakota",46,15109,173,0,220,1,1,1,257,255,191
"2020-09-06","Tennessee",47,161589,1841,3,1696,17,17,22,1520,1620,1522
"2020-09-06","Texas",48,665338,13739,79,2092,117,133,169,4006,4113,5569
"2020-09-06","Utah",49,54660,423,2,296,2,2,3,416,401,371
"2020-09-06","Vermont",50,1648,58,0,1,0,0,0,4,5,7
"2020-09-06","Virgin Islands",78,1181,17,1,14,0,0,0,10,7,22
"2020-09-06","Virginia",51,126926,2678,1,1199,9,16,12,1086,1026,968
"2020-09-06","Washington",53,80369,2043,1,469,3,7,10,416,464,546
"2020-09-06","West Virginia",54,11412,246,3,123,3,5,4,189,186,133
"2020-09-06","Wisconsin",55,86406,1177,0,889,7,6,6,1096,871,772
"2020-09-06","Wyoming",56,4032,42,0,26,0,1,0,31,30,34
"2020-09-07","Alabama",1,132973,2276,0,659,3,13,17,860,988,1093
"2020-09-07","Alaska",2,6637,39,0,34,1,1,0,74,80,76
"2020-09-07","Arizona",4,205971,5219,-2,199,15,27,36,428,586,658
"2020-09-07","Arkansas",5,66280,908,14,356,12,16,12,534,722,582
"2020-09-07","California",6,742689,13763,33,2456,40,106,115,3333,4307,6218
"2020-09-07","Colorado",8,59823,1980,0,197,2,4,4,267,289,311
"2020-09-07","Connecticut",9,53365,4468,0,0,0,0,1,0,69,102
"2020-09-07","Delaware",10,18249,609,0,206,1,1,1,166,117,92
"2020-09-07","District of Columbia",11,14315,611,0,36,0,1,1,43,46,55
"2020-09-07","Florida",12,648261,11870,22,1838,40,98,125,2686,3543,4056
"2020-09-07","Georgia",13,267238,5907,7,531,37,57,60,1397,1857,2331
"2020-09-07","Guam",66,2588,19,2,0,1,1,0,0,32,40
"2020-09-07","Hawaii",15,9933,85,1,104,2,2,2,162,212,220
"2020-09-07","Idaho",16,34153,387,0,100,0,3,5,175,271,319
"2020-09-07","Illinois",17,253649,8417,8,1343,10,23,19,1799,2281,1971
"2020-09-07","Indiana",18,102527,3368,4,590,6,10,11,839,893,917
"2020-09-07","Iowa",19,70537,1170,3,327,4,7,8,593,755,741
"2020-09-07","Kansas",20,47409,485,2,1258,1,5,4,453,572,547
"2020-09-07","Kentucky",21,56545,1036,1,373,3,10,8,348,809,685
"2020-09-07","Louisiana",22,154073,5105,12,309,23,22,30,568,740,840
"2020-09-07","Maine",23,4701,134,0,19,0,0,0,23,25,22
"2020-09-07","Maryland",24,113378,3804,5,821,5,7,8,682,662,607
"2020-09-07","Massachusetts",25,122791,9133,8,229,11,10,14,344,-820,69
"2020-09-07","Michigan",26,118388,6813,4,1078,4,8,10,639,746,735
"2020-09-07","Minnesota",27,81277,1912,3,638,4,7,7,753,766,704
"2020-09-07","Mississippi",28,87130,2585,1,242,9,16,24,397,597,683
"2020-09-07","Missouri",29,95795,1739,0,872,14,17,12,1267,1352,1236
"2020-09-07","Montana",30,8340,118,1,68,1,2,1,98,129,115
"2020-09-07","Nebraska",31,35975,415,0,84,1,2,2,105,241,258
"2020-09-07","Nevada",32,72048,1394,0,337,6,13,15,422,390,552
"2020-09-07","New Hampshire",33,7476,433,0,29,0,0,0,36,29,22
"2020-09-07","New Jersey",34,196173,15991,2,332,4,7,4,323,348,330
"2020-09-07","New Mexico",35,26144,807,4,37,4,4,4,81,113,134
"2020-09-07","New York",36,444751,32600,15,525,9,8,8,684,753,657
"2020-09-07","North Carolina",37,178212,2920,0,1071,17,27,25,1121,1460,1443
"2020-09-07","North Dakota",38,13805,160,0,170,2,2,1,276,284,210
"2020-09-07","Northern Mariana Islands",69,59,2,0,1,0,0,0,1,0,0
"2020-09-07","Ohio",39,131336,4276,17,778,9,20,20,964,1168,1046
"2020-09-07","Oklahoma",40,64220,853,0,613,2,8,8,727,784,705
"2020-09-07","Oregon",41,28191,487,4,146,2,3,4,195,210,239
"2020-09-07","Pennsylvania",42,144658,7855,18,756,11,16,16,707,831,733
"2020-09-07","Puerto Rico",72,35375,477,0,842,7,6,7,378,311,465
"2020-09-07","Rhode Island",44,22243,1055,0,0,0,1,1,0,42,84
"2020-09-07","South Carolina",45,125607,2907,20,655,20,27,30,761,945,872
"2020-09-07","South Dakota",46,15300,173,0,191,1,1,1,235,256,194
"2020-09-07","Tennessee",47,162531,1845,4,942,11,17,21,1470,1500,1494
"2020-09-07","Texas",48,666209,13781,42,871,88,132,163,2473,3699,5387
"2020-09-07","Utah",49,55052,424,1,392,1,2,3,371,412,374
"2020-09-07","Vermont",50,1651,58,0,3,0,0,0,3,4,7
"2020-09-07","Virgin Islands",78,1190,17,0,9,0,0,0,13,7,22
"2020-09-07","Virginia",51,127571,2684,6,645,7,15,12,931,997,946
"2020-09-07","Washington",53,80485,2043,0,116,0,6,10,255,395,538
"2020-09-07","West Virginia",54,11575,247,1,163,1,5,4,179,189,134
"2020-09-07","Wisconsin",55,86981,1177,0,575,4,6,6,821,893,758
"2020-09-07","Wyoming",56,4032,42,0,0,0,1,0,14,27,34
"2020-09-08","Alabama",1,133606,2277,1,633,1,11,17,601,856,1076
"2020-09-08","Alaska",2,6670,39,0,33,0,0,0,52,80,73
"2020-09-08","Arizona",4,206048,5221,2,77,5,25,36,177,525,632
"2020-09-08","Arkansas",5,66757,917,9,477,12,15,12,510,751,579
"2020-09-08","California",6,746113,13843,80,3424,45,99,116,3013,4212,6096
"2020-09-08","Colorado",8,60003,1980,0,180,1,4,4,214,269,307
"2020-09-08","Connecticut",9,53782,4474,6,417,2,1,1,139,111,115
"2020-09-08","Delaware",10,18308,609,0,59,0,1,1,139,110,91
"2020-09-08","District of Columbia",11,14362,611,0,47,0,1,1,41,45,54
"2020-09-08","Florida",12,650084,11914,44,1823,35,77,124,2075,2722,3910
"2020-09-08","Georgia",13,268684,5931,24,1446,30,47,61,1156,1734,2285
"2020-09-08","Guam",66,2682,20,1,94,1,1,0,14,38,43
"2020-09-08","Hawaii",15,10130,87,2,197,1,2,2,154,215,222
"2020-09-08","Idaho",16,34461,390,3,308,1,3,5,192,251,322
"2020-09-08","Illinois",17,255229,8431,14,1580,9,19,19,1449,2302,1978
"2020-09-08","Indiana",18,102917,3380,12,390,6,10,11,608,847,895
"2020-09-08","Iowa",19,71018,1185,15,481,7,9,8,443,739,737
"2020-09-08","Kansas",20,47878,486,1,469,1,5,4,609,627,558
"2020-09-08","Kentucky",21,56877,1039,3,332,2,8,8,287,731,685
"2020-09-08","Louisiana",22,154329,5118,13,256,28,19,28,653,678,760
"2020-09-08","Maine",23,4713,134,0,12,0,0,0,15,24,22
"2020-09-08","Maryland",24,113734,3807,3,356,4,7,7,543,626,589
"2020-09-08","Massachusetts",25,122962,9141,8,171,8,11,14,255,-847,64
"2020-09-08","Michigan",26,118984,6814,1,596,2,6,10,572,716,738
"2020-09-08","Minnesota",27,81660,1914,2,383,4,6,7,576,751,691
"2020-09-08","Mississippi",28,87379,2585,0,249,5,13,23,300,542,674
"2020-09-08","Missouri",29,97044,1746,7,1249,6,14,12,1110,1376,1238
"2020-09-08","Montana",30,8409,119,1,69,1,2,1,77,126,115
"2020-09-08","Nebraska",31,36477,418,3,502,1,2,2,224,272,268
"2020-09-08","Nevada",32,72165,1395,1,117,2,12,15,327,351,530
"2020-09-08","New Hampshire",33,7494,433,0,18,0,0,0,23,28,22
"2020-09-08","New Jersey",34,196450,15996,5,277,4,7,4,307,340,327
"2020-09-08","New Mexico",35,26181,807,0,37,2,3,4,44,103,129
"2020-09-08","New York",36,445308,32612,12,557,11,9,9,604,724,658
"2020-09-08","North Carolina",37,179150,2942,22,938,10,25,25,1009,1312,1430
"2020-09-08","North Dakota",38,13876,160,0,71,0,2,1,179,267,209
"2020-09-08","Northern Mariana Islands",69,59,2,0,0,0,0,0,0,0,0
"2020-09-08","Ohio",39,131992,4298,22,656,14,19,21,736,1055,1038
"2020-09-08","Oklahoma",40,65053,854,1,833,1,6,8,622,808,716
"2020-09-08","Oregon",41,28355,492,5,164,3,4,4,166,200,236
"2020-09-08","Pennsylvania",42,145191,7862,7,533,8,14,16,630,800,729
"2020-09-08","Puerto Rico",72,35504,482,5,129,6,7,7,337,298,446
"2020-09-08","Rhode Island",44,22592,1059,4,349,1,1,2,116,84,95
"2020-09-08","South Carolina",45,125908,2912,5,301,12,22,29,540,866,849
"2020-09-08","South Dakota",46,15403,173,0,103,0,1,1,171,236,193
"2020-09-08","Tennessee",47,163180,1873,28,649,12,17,22,1096,1415,1446
"2020-09-08","Texas",48,670427,13855,74,4218,65,122,162,2394,3556,5334
"2020-09-08","Utah",49,55424,426,2,372,2,2,3,353,417,376
"2020-09-08","Vermont",50,1654,58,0,3,0,0,0,2,3,6
"2020-09-08","Virgin Islands",78,1191,18,1,1,1,0,0,8,7,21
"2020-09-08","Virginia",51,128407,2686,2,836,3,11,12,893,970,944
"2020-09-08","Washington",53,81048,2045,2,563,1,4,9,383,427,527
"2020-09-08","West Virginia",54,11661,250,3,86,2,4,4,124,165,132
"2020-09-08","Wisconsin",55,87730,1179,2,749,1,5,6,738,863,763
"2020-09-08","Wyoming",56,4103,42,0,71,0,0,0,32,34,35
"2020-09-09","Alabama",1,134417,2285,8,811,3,10,16,701,883,1047
"2020-09-09","Alaska",2,6735,39,0,65,0,0,0,44,79,73
"2020-09-09","Arizona",4,206548,5253,32,500,11,26,37,259,521,630
"2020-09-09","Arkansas",5,67255,928,11,498,11,12,12,444,735,574
"2020-09-09","California",6,749196,13990,147,3083,87,94,118,2988,3880,5831
"2020-09-09","Colorado",8,60291,1984,4,288,1,3,4,222,271,306
"2020-09-09","Connecticut",9,53871,4474,0,89,2,1,1,169,109,110
"2020-09-09","Delaware",10,18308,609,0,0,0,0,1,88,108,89
"2020-09-09","District of Columbia",11,14387,615,4,25,1,1,1,36,44,53
"2020-09-09","Florida",12,652140,12114,200,2056,89,88,128,1906,2672,3840
"2020-09-09","Georgia",13,270624,5987,56,1940,29,46,62,1306,1735,2278
"2020-09-09","Guam",66,2727,21,1,45,1,1,0,46,38,45
"2020-09-09","Hawaii",15,10228,90,3,98,2,2,2,133,180,220
"2020-09-09","Idaho",16,34707,406,16,246,6,5,6,218,235,315
"2020-09-09","Illinois",17,256614,8457,26,1385,16,19,20,1436,2190,1976
"2020-09-09","Indiana",18,103641,3397,17,724,11,10,12,568,827,897
"2020-09-09","Iowa",19,71594,1204,19,576,12,10,9,461,733,748
"2020-09-09","Kansas",20,48389,497,11,511,5,6,4,746,551,543
"2020-09-09","Kentucky",21,57518,1058,19,641,8,7,9,449,688,693
"2020-09-09","Louisiana",22,155890,5140,22,1561,16,19,28,709,737,794
"2020-09-09","Maine",23,4734,134,0,21,0,0,0,17,24,23
"2020-09-09","Maryland",24,114070,3816,9,336,6,7,8,504,609,575
"2020-09-09","Massachusetts",25,123143,9146,5,181,7,12,14,194,287,61
"2020-09-09","Michigan",26,119952,6889,75,968,27,15,12,881,764,749
"2020-09-09","Minnesota",27,81920,1921,7,260,4,6,7,427,683,679
"2020-09-09","Mississippi",28,87805,2623,38,426,13,14,24,306,491,672
"2020-09-09","Missouri",29,98446,1755,9,1402,5,12,12,1174,1353,1252
"2020-09-09","Montana",30,8499,122,3,90,2,2,2,76,112,116
"2020-09-09","Nebraska",31,36917,434,16,440,6,4,3,342,275,274
"2020-09-09","Nevada",32,72317,1414,19,152,7,11,15,202,341,510
"2020-09-09","New Hampshire",33,7517,433,0,23,0,0,0,23,30,23
"2020-09-09","New Jersey",34,196779,16009,13,329,7,6,4,313,343,330
"2020-09-09","New Mexico",35,26268,813,6,87,3,3,4,54,94,127
"2020-09-09","New York",36,445881,32611,-1,573,9,7,8,552,705,661
"2020-09-09","North Carolina",37,180061,2990,48,911,23,26,26,973,1274,1435
"2020-09-09","North Dakota",38,14114,161,1,238,0,1,1,160,263,213
"2020-09-09","Northern Mariana Islands",69,59,2,0,0,0,0,0,0,0,0
"2020-09-09","Ohio",39,132965,4324,26,973,22,21,22,802,1028,1041
"2020-09-09","Oklahoma",40,65929,863,9,876,3,6,9,774,830,732
"2020-09-09","Oregon",41,28474,499,7,119,5,4,5,143,198,233
"2020-09-09","Pennsylvania",42,146058,7882,20,867,15,13,17,719,783,726
"2020-09-09","Puerto Rico",72,35507,500,18,3,8,8,7,325,215,423
"2020-09-09","Rhode Island",44,22676,1062,3,84,2,2,2,144,85,91
"2020-09-09","South Carolina",45,126213,2942,30,305,18,21,30,420,816,835
"2020-09-09","South Dakota",46,15571,173,0,168,0,1,1,154,224,197
"2020-09-09","Tennessee",47,164032,1908,35,852,22,20,23,814,1314,1436
"2020-09-09","Texas",48,675149,13986,131,4722,82,114,164,3270,3615,5266
"2020-09-09","Utah",49,55730,428,2,306,2,2,3,357,397,375
"2020-09-09","Vermont",50,1656,58,0,2,0,0,0,3,3,6
"2020-09-09","Virgin Islands",78,1197,18,0,6,0,0,0,5,8,21
"2020-09-09","Virginia",51,129289,2697,11,882,6,8,12,788,964,951
"2020-09-09","Washington",53,81528,2066,21,480,8,6,10,386,425,510
"2020-09-09","West Virginia",54,11808,254,4,147,3,3,4,132,167,135
"2020-09-09","Wisconsin",55,88643,1193,14,913,5,6,6,746,912,774
"2020-09-09","Wyoming",56,4151,42,0,48,0,0,0,40,34,37
"2020-09-10","Alabama",1,135565,2301,16,1148,8,10,15,864,897,1057
"2020-09-10","Alaska",2,6860,39,0,125,0,0,0,74,82,76
"2020-09-10","Arizona",4,207002,5275,22,454,19,20,36,344,434,607
"2020-09-10","Arkansas",5,67803,940,12,548,11,11,12,508,614,580
"2020-09-10","California",6,753017,14094,104,3821,110,85,115,3443,3660,5565
"2020-09-10","Colorado",8,60576,1988,4,285,3,4,4,251,271,303
"2020-09-10","Connecticut",9,54093,4478,4,222,3,1,1,243,126,114
"2020-09-10","Delaware",10,18466,613,4,158,1,1,1,72,116,92
"2020-09-10","District of Columbia",11,14412,616,1,25,2,1,1,32,40,51
"2020-09-10","Florida",12,654723,12325,211,2583,152,97,126,2154,2531,3731
"2020-09-10","Georgia",13,272588,6062,75,1964,52,47,60,1783,1647,2222
"2020-09-10","Guam",66,2815,22,1,88,1,1,1,76,41,47
"2020-09-10","Hawaii",15,10397,93,3,169,3,2,2,155,174,222
"2020-09-10","Idaho",16,35027,407,1,320,7,5,5,291,238,309
"2020-09-10","Illinois",17,258573,8480,23,1959,21,19,20,1641,2265,1988
"2020-09-10","Indiana",18,104429,3410,13,788,14,11,11,634,780,893
"2020-09-10","Iowa",19,72548,1208,4,954,13,10,9,670,694,768
"2020-09-10","Kansas",20,48443,499,2,54,5,3,4,345,527,542
"2020-09-10","Kentucky",21,58452,1073,15,934,12,7,9,636,626,700
"2020-09-10","Louisiana",22,156354,5161,21,464,19,20,28,760,687,770
"2020-09-10","Maine",23,4760,134,0,26,0,0,0,20,20,24
"2020-09-10","Maryland",24,114574,3824,8,504,7,7,7,399,581,572
"2020-09-10","Massachusetts",25,123546,9166,20,403,11,13,14,252,286,61
"2020-09-10","Michigan",26,120896,6894,5,944,27,14,12,836,786,751
"2020-09-10","Minnesota",27,82301,1936,15,381,8,7,8,341,589,681
"2020-09-10","Mississippi",28,88322,2656,33,517,24,17,24,397,458,668
"2020-09-10","Missouri",29,99677,1773,18,1231,11,13,12,1294,1326,1258
"2020-09-10","Montana",30,8694,123,1,195,2,2,2,118,113,119
"2020-09-10","Nebraska",31,37373,440,6,456,8,4,3,466,272,278
"2020-09-10","Nevada",32,72620,1432,18,303,13,9,15,191,329,500
"2020-09-10","New Hampshire",33,7573,434,1,56,0,0,0,32,32,24
"2020-09-10","New Jersey",34,197203,16014,5,424,8,6,4,343,350,329
"2020-09-10","New Mexico",35,26429,816,3,161,3,4,4,95,88,126
"2020-09-10","New York",36,446637,32618,7,756,6,7,8,629,686,664
"2020-09-10","North Carolina",37,181335,3016,26,1274,32,27,26,1041,1221,1442
"2020-09-10","North Dakota",38,14446,163,2,332,1,1,1,214,259,219
"2020-09-10","Northern Mariana Islands",69,59,2,0,0,0,0,0,0,0,0
"2020-09-10","Ohio",39,134086,4354,30,1121,26,18,22,917,996,1042
"2020-09-10","Oklahoma",40,66700,876,13,771,8,6,9,827,810,732
"2020-09-10","Oregon",41,28661,501,2,187,5,4,4,157,186,229
"2020-09-10","Pennsylvania",42,146735,7894,12,677,13,13,16,692,737,722
"2020-09-10","Puerto Rico",72,36279,512,12,772,12,9,8,301,297,429
"2020-09-10","Rhode Island",44,22782,1067,5,106,4,2,2,180,91,91
"2020-09-10","South Carolina",45,126592,2975,33,379,23,24,29,328,699,815
"2020-09-10","South Dakota",46,15834,177,4,263,1,1,1,178,214,204
"2020-09-10","Tennessee",47,165911,1963,55,1879,39,25,23,1127,1269,1464
"2020-09-10","Texas",48,677888,13998,12,2739,72,87,156,3893,3510,5100
"2020-09-10","Utah",49,56182,431,3,452,2,2,3,377,396,378
"2020-09-10","Vermont",50,1661,58,0,5,0,0,0,3,3,6
"2020-09-10","Virgin Islands",78,1201,18,0,4,0,0,0,4,7,19
"2020-09-10","Virginia",51,130525,2708,11,1236,8,8,12,985,980,959
"2020-09-10","Washington",53,82125,2073,7,597,10,6,10,547,429,517
"2020-09-10","West Virginia",54,12017,257,3,209,3,3,4,147,167,138
"2020-09-10","Wisconsin",55,90232,1202,9,1589,8,7,6,1084,1016,803
"2020-09-10","Wyoming",56,4199,42,0,48,0,0,0,56,37,38
"2020-09-11","Alabama",1,136703,2333,32,1138,19,10,15,1032,901,1064
"2020-09-11","Alaska",2,6968,40,1,108,0,0,0,99,79,77
"2020-09-11","Arizona",4,207525,5290,15,523,23,17,31,492,406,600
"2020-09-11","Arkansas",5,68987,953,13,1184,12,11,13,743,616,596
"2020-09-11","California",6,757125,14265,171,4108,141,89,115,3671,3491,5401
"2020-09-11","Colorado",8,60881,1991,3,305,4,3,4,293,266,301
"2020-09-11","Connecticut",9,54326,4480,2,233,2,2,1,181,137,121
"2020-09-11","Delaware",10,18559,613,0,93,1,1,1,84,115,93
"2020-09-11","District of Columbia",11,14493,616,0,81,2,1,1,44,44,51
"2020-09-11","Florida",12,658373,12501,176,3650,196,107,125,2763,2596,3583
"2020-09-11","Georgia",13,274242,6103,41,1654,57,44,58,1853,1599,2152
"2020-09-11","Guam",66,2832,24,2,17,1,1,1,50,35,47
"2020-09-11","Hawaii",15,10567,95,2,170,3,2,2,146,160,221
"2020-09-11","Idaho",16,35354,415,8,327,8,4,5,298,247,302
"2020-09-11","Illinois",17,260949,8522,42,2376,30,19,20,1907,1814,2010
"2020-09-11","Indiana",18,105703,3420,10,1274,13,10,11,929,813,912
"2020-09-11","Iowa",19,73399,1216,8,851,10,8,9,794,663,781
"2020-09-11","Kansas",20,49393,520,21,950,11,6,4,505,478,547
"2020-09-11","Kentucky",21,59349,1087,14,897,16,8,9,824,550,693
"2020-09-11","Louisiana",22,157109,5202,41,755,28,24,28,927,677,756
"2020-09-11","Maine",23,4792,134,0,32,0,0,0,26,23,24
"2020-09-11","Maryland",24,115217,3828,4,643,7,6,7,494,555,575
"2020-09-11","Massachusetts",25,123986,9180,14,440,13,11,14,341,318,66
"2020-09-11","Michigan",26,122319,6900,6,1423,29,14,12,1112,836,783
"2020-09-11","Minnesota",27,82768,1949,13,467,12,7,8,369,536,681
"2020-09-11","Mississippi",28,89175,2670,14,853,28,16,23,599,462,660
"2020-09-11","Missouri",29,101285,1784,11,1608,13,12,13,1414,1327,1264
"2020-09-11","Montana",30,8817,132,9,123,4,3,2,136,110,118
"2020-09-11","Nebraska",31,37841,449,9,468,10,5,3,455,311,287
"2020-09-11","Nevada",32,72886,1441,9,266,15,9,15,240,300,492
"2020-09-11","New Hampshire",33,7620,434,0,47,0,0,0,42,36,24
"2020-09-11","New Jersey",34,197677,16023,9,474,9,6,5,409,353,330
"2020-09-11","New Mexico",35,26563,818,2,134,4,3,4,127,94,125
"2020-09-11","New York",36,447498,32619,1,861,2,7,8,730,686,669
"2020-09-11","North Carolina",37,182934,3050,34,1599,36,26,26,1261,1155,1451
"2020-09-11","North Dakota",38,14687,167,4,241,2,2,1,270,244,224
"2020-09-11","Northern Mariana Islands",69,59,2,0,0,0,0,0,0,0,0
"2020-09-11","Ohio",39,135326,4403,49,1240,35,22,22,1111,983,1036
"2020-09-11","Oklahoma",40,67642,888,12,942,11,6,9,863,800,742
"2020-09-11","Oregon",41,28888,500,-1,227,3,3,4,178,183,229
"2020-09-11","Pennsylvania",42,147744,7914,20,1009,17,13,16,851,744,726
"2020-09-11","Puerto Rico",72,36581,523,11,302,14,10,8,359,334,417
"2020-09-11","Rhode Island",44,22905,1071,4,123,4,2,2,104,95,93
"2020-09-11","South Carolina",45,129046,3028,53,2454,39,26,29,1046,817,869
"2020-09-11","South Dakota",46,16117,177,0,283,1,1,1,238,217,210
"2020-09-11","Tennessee",47,167263,1999,36,1352,42,27,24,1361,1306,1459
"2020-09-11","Texas",48,683295,14279,281,5407,141,109,154,4289,3501,5049
"2020-09-11","Utah",49,56789,433,2,607,2,2,3,455,407,387
"2020-09-11","Vermont",50,1668,58,0,7,0,0,0,5,4,6
"2020-09-11","Virgin Islands",78,1201,18,0,0,0,0,0,3,7,19
"2020-09-11","Virginia",51,131640,2711,3,1115,8,7,12,1078,980,971
"2020-09-11","Washington",53,82590,2079,6,465,11,5,10,514,410,514
"2020-09-11","West Virginia",54,12174,263,6,157,4,3,4,171,162,139
"2020-09-11","Wisconsin",55,91672,1206,4,1440,9,6,6,1314,1022,832
"2020-09-11","Wyoming",56,4264,42,0,65,0,0,0,54,39,39
"2020-09-12","Alabama",1,137646,2350,17,943,22,11,15,1076,835,1070
"2020-09-12","Alaska",2,7074,41,1,106,1,0,1,113,80,78
"2020-09-12","Arizona",4,208128,5316,26,603,21,16,31,527,373,576
"2020-09-12","Arkansas",5,69710,969,16,723,14,12,13,818,641,598
"2020-09-12","California",6,760581,14333,68,3456,114,89,111,3795,3358,5246
"2020-09-12","Colorado",8,61311,1994,3,430,3,2,4,340,278,302
"2020-09-12","Connecticut",9,54326,4480,0,0,2,2,1,152,137,118
"2020-09-12","Delaware",10,18726,613,0,167,1,1,1,139,119,92
"2020-09-12","District of Columbia",11,14552,616,0,59,0,1,1,55,45,51
"2020-09-12","Florida",12,661563,12599,98,3190,162,113,123,3141,2529,3481
"2020-09-12","Georgia",13,276319,6144,41,2077,52,43,57,1898,1586,2144
"2020-09-12","Guam",66,2832,24,0,0,1,1,1,35,27,46
"2020-09-12","Hawaii",15,10696,96,1,129,2,2,2,156,147,214
"2020-09-12","Idaho",16,35588,416,1,234,3,4,5,294,243,292
"2020-09-12","Illinois",17,262957,8546,24,2008,30,20,20,2114,1725,2013
"2020-09-12","Indiana",18,106777,3437,17,1074,13,11,11,1045,812,912
"2020-09-12","Iowa",19,74204,1218,2,805,5,8,8,870,645,784
"2020-09-12","Kansas",20,49398,533,13,5,12,7,4,336,478,544
"2020-09-12","Kentucky",21,60187,1099,12,838,14,9,9,890,596,696
"2020-09-12","Louisiana",22,157109,5202,0,0,21,24,27,406,677,718
"2020-09-12","Maine",23,4834,135,1,42,0,0,0,33,24,25
"2020-09-12","Maryland",24,115876,3836,8,659,7,6,7,602,539,572
"2020-09-12","Massachusetts",25,124540,9196,16,554,17,11,14,466,335,71
"2020-09-12","Michigan",26,123048,6912,12,729,8,15,12,1032,826,770
"2020-09-12","Minnesota",27,83640,1958,9,872,12,8,8,573,530,687
"2020-09-12","Mississippi",28,89620,2685,15,445,21,17,22,605,449,654
"2020-09-12","Missouri",29,103085,1802,18,1800,16,11,13,1546,1339,1272
"2020-09-12","Montana",30,8946,134,2,129,4,3,2,149,110,117
"2020-09-12","Nebraska",31,38108,449,0,267,5,5,3,397,329,282
"2020-09-12","Nevada",32,73291,1453,12,405,13,9,14,325,301,483
"2020-09-12","New Hampshire",33,7652,435,1,32,1,0,0,45,33,24
"2020-09-12","New Jersey",34,198126,16027,4,449,6,6,4,449,371,323
"2020-09-12","New Mexico",35,26661,821,3,98,3,3,4,131,88,122
"2020-09-12","New York",36,448347,32625,6,849,5,7,8,822,693,673
"2020-09-12","North Carolina",37,184305,3073,23,1371,28,23,25,1415,1169,1443
"2020-09-12","North Dakota",38,15154,170,3,467,3,2,2,347,259,233
"2020-09-12","Northern Mariana Islands",69,60,2,0,1,0,0,0,0,0,0
"2020-09-12","Ohio",39,136568,4411,8,1242,29,22,22,1201,969,1038
"2020-09-12","Oklahoma",40,68659,899,11,1017,12,7,9,910,782,752
"2020-09-12","Oregon",41,29156,505,5,268,2,3,4,227,186,228
"2020-09-12","Pennsylvania",42,148635,7915,1,891,11,11,15,859,762,723
"2020-09-12","Puerto Rico",72,37092,535,12,511,12,10,8,528,371,422
"2020-09-12","Rhode Island",44,22905,1071,0,0,3,2,2,76,95,89
